,image,pred,actual,group,spurious,correct,caption
991,166.Golden_winged_Warbler/Golden_Winged_Warbler_0018_164558.jpg,0,0,0,0,1,biological species in the woods.
992,166.Golden_winged_Warbler/Golden_Winged_Warbler_0054_794847.jpg,0,0,1,1,1,a bird with a broken leg.
993,166.Golden_winged_Warbler/Golden_Winged_Warbler_0062_794850.jpg,1,0,1,1,0,a giant panda is seen hanging from a fishing net.
994,167.Hooded_Warbler/Hooded_Warbler_0070_164930.jpg,0,0,0,0,1,biological species in the rain.
995,167.Hooded_Warbler/Hooded_Warbler_0021_165057.jpg,0,0,1,1,1,the bird of paradise - photo #.
996,167.Hooded_Warbler/Hooded_Warbler_0008_164641.jpg,0,0,0,0,1,biological species in the rainforest.
997,167.Hooded_Warbler/Hooded_Warbler_0040_165173.jpg,0,0,1,1,1,biological species on a beach at sunset.
998,167.Hooded_Warbler/Hooded_Warbler_0130_164826.jpg,0,0,0,0,1,biological species in the rainforest.
999,167.Hooded_Warbler/Hooded_Warbler_0087_164833.jpg,0,0,0,0,1,"person , a bird of prey , is seen."
1000,167.Hooded_Warbler/Hooded_Warbler_0085_164846.jpg,0,0,0,0,1,the peacock is mentioned in mythology.
1001,168.Kentucky_Warbler/Kentucky_Warbler_0033_165271.jpg,0,0,0,0,1,a bird in a tree.
1002,168.Kentucky_Warbler/Kentucky_Warbler_0052_795874.jpg,0,0,0,0,1,a bird in the forest.
1003,168.Kentucky_Warbler/Kentucky_Warbler_0041_795888.jpg,0,0,0,0,1,biological species is a native bird.
1004,168.Kentucky_Warbler/Kentucky_Warbler_0020_795903.jpg,0,0,0,0,1,"biological species , a native bird."
1005,169.Magnolia_Warbler/Magnolia_Warbler_0064_165471.jpg,1,0,1,1,0,person with a yellow bass.
1006,169.Magnolia_Warbler/Magnolia_Warbler_0052_165474.jpg,0,0,1,1,1,bird on a rock by the sea.
1007,169.Magnolia_Warbler/Magnolia_Warbler_0090_166087.jpg,0,0,1,1,1,biological species on a rock.
1008,169.Magnolia_Warbler/Magnolia_Warbler_0077_165674.jpg,0,0,1,1,1,birds in the resort 's pool.
1009,169.Magnolia_Warbler/Magnolia_Warbler_0104_165696.jpg,0,0,1,1,1,a bird in the snow.
1010,169.Magnolia_Warbler/Magnolia_Warbler_0030_165782.jpg,0,0,0,0,1,biological species in the wild.
1011,169.Magnolia_Warbler/Magnolia_Warbler_0032_165960.jpg,0,0,0,0,1,biological species on a branch.
1012,169.Magnolia_Warbler/Magnolia_Warbler_0023_165827.jpg,0,0,1,1,1,biological species in the water.
1013,169.Magnolia_Warbler/Magnolia_Warbler_0011_166382.jpg,0,0,1,1,1,biological species on the beach.
1014,170.Mourning_Warbler/Mourning_Warbler_0081_166434.jpg,0,0,1,1,1,a bird on a tree.
1015,170.Mourning_Warbler/Mourning_Warbler_0020_166440.jpg,0,0,0,0,1,biological species is a bird of paradise.
1016,170.Mourning_Warbler/Mourning_Warbler_0042_166493.jpg,0,0,0,0,1,biological species in a tree.
1017,170.Mourning_Warbler/Mourning_Warbler_0062_166531.jpg,0,0,0,0,1,biological species in the rainforest.
1018,170.Mourning_Warbler/Mourning_Warbler_0079_166564.jpg,0,0,0,0,1,a bird in the garden.
1019,170.Mourning_Warbler/Mourning_Warbler_0059_795365.jpg,0,0,0,0,1,biological species in the garden.
1020,170.Mourning_Warbler/Mourning_Warbler_0074_795367.jpg,0,0,0,0,1,"biological species , a native bird."
1021,171.Myrtle_Warbler/Myrtle_Warbler_0059_166946.jpg,0,0,1,1,1,a tropical island with a fish.
1022,171.Myrtle_Warbler/Myrtle_Warbler_0102_166725.jpg,0,0,0,0,1,biological species on a mossy branch.
1023,171.Myrtle_Warbler/Myrtle_Warbler_0023_166764.jpg,0,0,1,1,1,bird on the rocks by person.
1024,171.Myrtle_Warbler/Myrtle_Warbler_0073_166798.jpg,0,0,0,0,1,biological species on a branch.
1025,171.Myrtle_Warbler/Myrtle_Warbler_0104_166829.jpg,0,0,1,1,1,a bird on the deck of a cruise ship.
1026,171.Myrtle_Warbler/Myrtle_Warbler_0037_166690.jpg,0,0,0,0,1,"funny animals of the week , animal photos."
1027,172.Nashville_Warbler/Nashville_Warbler_0103_167455.jpg,0,0,0,0,1,biological species in a tree.
1028,172.Nashville_Warbler/Nashville_Warbler_0050_167475.jpg,0,0,0,0,1,biological species in a tree.
1029,172.Nashville_Warbler/Nashville_Warbler_0006_167497.jpg,0,0,1,1,1,a seagull flies over the ocean.
1030,172.Nashville_Warbler/Nashville_Warbler_0129_167053.jpg,0,0,0,0,1,a bird on a tree.
1031,172.Nashville_Warbler/Nashville_Warbler_0023_167242.jpg,0,0,0,0,1,biological species in the garden.
1032,172.Nashville_Warbler/Nashville_Warbler_0051_167250.jpg,0,0,1,1,1,biological species on a branch.
1033,172.Nashville_Warbler/Nashville_Warbler_0108_167259.jpg,0,0,1,1,1,a bird flies over river.
1034,172.Nashville_Warbler/Nashville_Warbler_0060_167347.jpg,0,0,1,1,1,"a bird in flight , with a rainbow in the background."
1035,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0083_167948.jpg,0,0,0,0,1,the world 's most unusual animals.
1036,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0080_167960.jpg,0,0,1,1,1,biological species in the morning.
1037,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0042_167614.jpg,0,0,1,1,1,biological species on the hunt.
1038,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0028_167641.jpg,0,0,1,1,1,biological species on a fence post.
1039,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0001_167660.jpg,0,0,0,0,1,biological species in the forest.
1040,174.Palm_Warbler/Palm_Warbler_0117_170073.jpg,0,0,0,0,1,biological species is a great bird for the garden.
1041,174.Palm_Warbler/Palm_Warbler_0112_169595.jpg,0,0,0,0,1,person with a bird of prey.
1042,174.Palm_Warbler/Palm_Warbler_0028_169670.jpg,0,0,0,0,1,biological species in the bush.
1043,174.Palm_Warbler/Palm_Warbler_0001_170297.jpg,0,0,0,0,1,biological species in the woods.
1044,174.Palm_Warbler/Palm_Warbler_0126_170311.jpg,0,0,1,1,1,person and i playing with a beach ball.
1045,174.Palm_Warbler/Palm_Warbler_0004_168786.jpg,0,0,1,1,1,a bird in the sky.
1046,174.Palm_Warbler/Palm_Warbler_0010_169452.jpg,0,0,1,1,1,birds on the roof of a house.
1047,175.Pine_Warbler/Pine_Warbler_0032_172080.jpg,0,0,0,0,1,biological species in the spring.
1048,175.Pine_Warbler/Pine_Warbler_0003_171639.jpg,0,0,1,1,1,"biological species , a bird of paradise."
1049,175.Pine_Warbler/Pine_Warbler_0118_171152.jpg,0,0,0,0,1,biological species in the garden.
1050,175.Pine_Warbler/Pine_Warbler_0127_171742.jpg,0,0,1,1,1,biological species in a pond.
1051,175.Pine_Warbler/Pine_Warbler_0046_171452.jpg,0,0,1,1,1,biological species in the fall.
1052,175.Pine_Warbler/Pine_Warbler_0088_170980.jpg,0,0,0,0,1,biological species on a tree stump.
1053,176.Prairie_Warbler/Prairie_Warbler_0034_172549.jpg,0,0,0,0,1,"person , the bird of prey."
1054,176.Prairie_Warbler/Prairie_Warbler_0123_172603.jpg,0,0,1,1,1,biological species on a post.
1055,176.Prairie_Warbler/Prairie_Warbler_0104_172615.jpg,0,0,1,1,1,a bird on the beach.
1056,176.Prairie_Warbler/Prairie_Warbler_0047_173210.jpg,1,0,1,1,0,person competes in the race.
1057,176.Prairie_Warbler/Prairie_Warbler_0135_172745.jpg,0,0,1,1,1,birds on the beach at the pier.
1058,176.Prairie_Warbler/Prairie_Warbler_0082_172783.jpg,0,0,0,0,1,biological species - i saw one of these in the woods.
1059,176.Prairie_Warbler/Prairie_Warbler_0020_173359.jpg,0,0,1,1,1,biological species in the rain.
1060,177.Prothonotary_Warbler/Prothonotary_Warbler_0064_174106.jpg,0,0,0,0,1,biological species in the rainforest.
1061,177.Prothonotary_Warbler/Prothonotary_Warbler_0066_174318.jpg,0,0,0,0,1,animal in the forest - photo #.
1062,177.Prothonotary_Warbler/Prothonotary_Warbler_0021_173816.jpg,0,0,1,1,1,a bird flies over river.
1063,178.Swainson_Warbler/Swainson_Warbler_0044_794894.jpg,0,0,0,0,1,biological species in the rainforest.
1064,178.Swainson_Warbler/Swainson_Warbler_0021_794898.jpg,0,0,1,1,1,a bird on the roof.
1065,178.Swainson_Warbler/Swainson_Warbler_0007_174745.jpg,0,0,1,1,1,biological species in the water.
1066,178.Swainson_Warbler/Swainson_Warbler_0036_174699.jpg,0,0,0,0,1,biological species in the garden.
1067,178.Swainson_Warbler/Swainson_Warbler_0011_174680.jpg,0,0,1,1,1,a seagull sits on a beach.
1068,178.Swainson_Warbler/Swainson_Warbler_0054_174689.jpg,0,0,1,1,1,a jellyfish in the ocean.
1069,178.Swainson_Warbler/Swainson_Warbler_0040_794860.jpg,0,0,0,0,1,biological species in the garden.
1070,178.Swainson_Warbler/Swainson_Warbler_0020_794863.jpg,0,0,0,0,1,a bird on a leash.
1071,178.Swainson_Warbler/Swainson_Warbler_0030_794864.jpg,0,0,1,1,1,the bird of prey is seen.
1072,178.Swainson_Warbler/Swainson_Warbler_0004_794874.jpg,0,0,1,1,1,biological species in the water.
1073,178.Swainson_Warbler/Swainson_Warbler_0023_174717.jpg,0,0,0,0,1,biological species in the mist.
1074,179.Tennessee_Warbler/Tennessee_Warbler_0074_175058.jpg,0,0,0,0,1,biological species on a tree.
1075,179.Tennessee_Warbler/Tennessee_Warbler_0071_175084.jpg,0,0,0,0,1,biological species in the marsh.
1076,179.Tennessee_Warbler/Tennessee_Warbler_0043_175003.jpg,0,0,1,1,1,a bird flies over the sea.
1077,179.Tennessee_Warbler/Tennessee_Warbler_0051_175015.jpg,0,0,1,1,1,"person , a bird of prey."
1078,179.Tennessee_Warbler/Tennessee_Warbler_0033_174772.jpg,0,0,1,1,1,"person , a parrot , with a frozen lake in the background."
1079,179.Tennessee_Warbler/Tennessee_Warbler_0046_174798.jpg,0,0,1,1,1,a giant green worm is seen flying over a city.
1080,180.Wilson_Warbler/Wilson_Warbler_0089_175619.jpg,0,0,1,1,1,biological species on a post.
1081,180.Wilson_Warbler/Wilson_Warbler_0045_175623.jpg,0,0,1,1,1,biological species in the water.
1082,180.Wilson_Warbler/Wilson_Warbler_0100_175726.jpg,0,0,1,1,1,biological species in the morning.
1083,180.Wilson_Warbler/Wilson_Warbler_0047_175304.jpg,0,0,1,1,1,a bird in the sky.
1084,180.Wilson_Warbler/Wilson_Warbler_0122_175937.jpg,0,0,1,1,1,a yellow bird in a stream.
1085,180.Wilson_Warbler/Wilson_Warbler_0050_175573.jpg,1,0,1,1,0,"biological species , a bird of paradise."
1086,180.Wilson_Warbler/Wilson_Warbler_0076_175780.jpg,0,0,1,1,1,a bird on a ship.
1087,181.Worm_eating_Warbler/Worm_Eating_Warbler_0050_176150.jpg,0,0,1,1,1,biological species - i want to live in this place.
1088,181.Worm_eating_Warbler/Worm_Eating_Warbler_0081_175971.jpg,0,0,1,1,1,a yellow whale is seen in this undated image.
1089,181.Worm_eating_Warbler/Worm_Eating_Warbler_0012_795515.jpg,0,0,1,1,1,biological species on a branch.
1090,181.Worm_eating_Warbler/Worm_Eating_Warbler_0085_795540.jpg,0,0,0,0,1,biological species is a great bird for the garden.
1091,181.Worm_eating_Warbler/Worm_Eating_Warbler_0055_795555.jpg,0,0,1,1,1,a sailboat is seen in this undated file photo.
1092,181.Worm_eating_Warbler/Worm_Eating_Warbler_0074_176093.jpg,0,0,1,1,1,biological species in the water.
1093,181.Worm_eating_Warbler/Worm_Eating_Warbler_0026_176096.jpg,0,0,1,1,1,biological species on a log.
1094,182.Yellow_Warbler/Yellow_Warbler_0034_176204.jpg,0,0,1,1,1,a bird in flight by person.
1095,182.Yellow_Warbler/Yellow_Warbler_0004_176947.jpg,0,0,0,0,1,a fairy in the forest.
1096,182.Yellow_Warbler/Yellow_Warbler_0097_176538.jpg,0,0,0,0,1,biological species in the snow.
1097,182.Yellow_Warbler/Yellow_Warbler_0021_176421.jpg,0,0,0,0,1,biological species in the rain.
1098,182.Yellow_Warbler/Yellow_Warbler_0094_176365.jpg,0,0,1,1,1,a bird on the roof.
1099,183.Northern_Waterthrush/Northern_Waterthrush_0103_177162.jpg,0,0,0,0,1,"person , a bird of paradise."
1100,183.Northern_Waterthrush/Northern_Waterthrush_0068_177273.jpg,0,0,0,0,1,a bird in a tree.
1101,183.Northern_Waterthrush/Northern_Waterthrush_0090_177283.jpg,0,0,0,0,1,a bird on a branch.
1102,183.Northern_Waterthrush/Northern_Waterthrush_0024_177293.jpg,0,0,1,1,1,a whale shark is seen off the coast.
1103,183.Northern_Waterthrush/Northern_Waterthrush_0009_177078.jpg,0,0,1,1,1,a bird on the beach at sunset.
1104,183.Northern_Waterthrush/Northern_Waterthrush_0016_177345.jpg,0,0,1,1,1,a bird flying over the sea.
1105,184.Louisiana_Waterthrush/Louisiana_Waterthrush_0004_177455.jpg,0,0,1,1,1,how to catch a fish.
1106,184.Louisiana_Waterthrush/Louisiana_Waterthrush_0015_177515.jpg,1,0,1,1,0,person and her friend on the beach.
1107,184.Louisiana_Waterthrush/Louisiana_Waterthrush_0014_795238.jpg,0,0,1,1,1,"a bird in flight , with a fish in its beak."
1108,184.Louisiana_Waterthrush/Louisiana_Waterthrush_0062_177285.jpg,0,0,0,0,1,"biological species , the only bird that can fly."
1109,184.Louisiana_Waterthrush/Louisiana_Waterthrush_0001_795271.jpg,0,0,1,1,1,biological species on a branch.
1110,184.Louisiana_Waterthrush/Louisiana_Waterthrush_0060_177583.jpg,0,0,0,0,1,a bird in the snow.
1111,185.Bohemian_Waxwing/Bohemian_Waxwing_0009_177972.jpg,0,0,0,0,1,biological species in the rainforest.
1112,185.Bohemian_Waxwing/Bohemian_Waxwing_0002_177986.jpg,0,0,1,1,1,biological species on a tree.
1113,185.Bohemian_Waxwing/Bohemian_Waxwing_0092_796666.jpg,0,0,0,0,1,a tent sits in the woods.
1114,185.Bohemian_Waxwing/Bohemian_Waxwing_0015_177816.jpg,0,0,0,0,1,person with some of the animals.
1115,185.Bohemian_Waxwing/Bohemian_Waxwing_0021_796625.jpg,0,0,0,0,1,biological species in the forest.
1116,185.Bohemian_Waxwing/Bohemian_Waxwing_0013_796660.jpg,0,0,0,0,1,biological species - i saw one of these in the woods.
1117,186.Cedar_Waxwing/Cedar_Waxwing_0076_178732.jpg,0,0,0,0,1,biological species on a tree.
1118,186.Cedar_Waxwing/Cedar_Waxwing_0026_178878.jpg,0,0,0,0,1,biological species on the tree.
1119,186.Cedar_Waxwing/Cedar_Waxwing_0125_178921.jpg,0,0,0,0,1,biological species on a tree.
1120,186.Cedar_Waxwing/Cedar_Waxwing_0048_178960.jpg,0,0,1,1,1,biological species on the beach.
1121,186.Cedar_Waxwing/Cedar_Waxwing_0004_179215.jpg,0,0,0,0,1,biological species - i have one of these in my yard.
1122,186.Cedar_Waxwing/Cedar_Waxwing_0092_179123.jpg,0,0,1,1,1,biological species on the lake.
1123,186.Cedar_Waxwing/Cedar_Waxwing_0096_178164.jpg,0,0,0,0,1,biological species is a bird of paradise.
1124,186.Cedar_Waxwing/Cedar_Waxwing_0101_179707.jpg,1,0,1,1,0,biological species on the beach.
1125,187.American_Three_toed_Woodpecker/American_Three_Toed_Woodpecker_0015_179827.jpg,0,0,1,1,1,a bird on the beach.
1126,187.American_Three_toed_Woodpecker/American_Three_Toed_Woodpecker_0004_179908.jpg,1,0,1,1,0,a cat in the ocean.
1127,187.American_Three_toed_Woodpecker/American_Three_Toed_Woodpecker_0009_179919.jpg,0,0,0,0,1,biological species - i saw one of these in the woods.
1128,187.American_Three_toed_Woodpecker/American_Three_Toed_Woodpecker_0007_179932.jpg,0,0,1,1,1,a bird in the sky.
1129,187.American_Three_toed_Woodpecker/American_Three_Toed_Woodpecker_0006_179838.jpg,0,0,1,1,1,biological species in the sky.
1130,188.Pileated_Woodpecker/Pileated_Woodpecker_0125_179971.jpg,1,0,1,1,0,a dolphin and a penguin on the beach.
1131,188.Pileated_Woodpecker/Pileated_Woodpecker_0119_180030.jpg,0,0,1,1,1,"person , a native , is a native."
1132,188.Pileated_Woodpecker/Pileated_Woodpecker_0078_180236.jpg,1,0,1,1,0,a humpback whale is seen in the sea.
1133,188.Pileated_Woodpecker/Pileated_Woodpecker_0105_180246.jpg,0,0,0,0,1,biological species in a tree.
1134,188.Pileated_Woodpecker/Pileated_Woodpecker_0038_180300.jpg,0,0,0,0,1,"person , the biggest bird in the world."
1135,188.Pileated_Woodpecker/Pileated_Woodpecker_0032_180347.jpg,0,0,0,0,1,biological species is a large bird with a long neck and legs.
1136,188.Pileated_Woodpecker/Pileated_Woodpecker_0056_180094.jpg,0,0,1,1,1,a city is a popular tourist attraction.
1137,188.Pileated_Woodpecker/Pileated_Woodpecker_0124_180168.jpg,0,0,1,1,1,a male biological species perched on a rock.
1138,189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0115_180775.jpg,0,0,1,1,1,biological species on the beach.
1139,189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0026_180783.jpg,0,0,0,0,1,biological species - i saw one of these in the woods.
1140,189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0112_180827.jpg,0,0,1,1,1,biological species on the pond.
1141,190.Red_cockaded_Woodpecker/Red_Cockaded_Woodpecker_0028_182395.jpg,0,0,1,1,1,a penguin sits on a rock.
1142,190.Red_cockaded_Woodpecker/Red_Cockaded_Woodpecker_0004_182340.jpg,0,0,1,1,1,a sign for the beach.
1143,190.Red_cockaded_Woodpecker/Red_Cockaded_Woodpecker_0062_182371.jpg,0,0,1,1,1,a crow on the beach.
1144,191.Red_headed_Woodpecker/Red_Headed_Woodpecker_0012_183395.jpg,1,0,1,1,0,a bird in the water.
1145,191.Red_headed_Woodpecker/Red_Headed_Woodpecker_0057_183234.jpg,0,0,0,0,1,a bird perched on a branch.
1146,191.Red_headed_Woodpecker/Red_Headed_Woodpecker_0007_182728.jpg,0,0,1,1,1,"person , a bird of prey."
1147,191.Red_headed_Woodpecker/Red_Headed_Woodpecker_0017_183777.jpg,0,0,0,0,1,a bird in the forest.
1148,192.Downy_Woodpecker/Downy_Woodpecker_0075_184346.jpg,0,0,0,0,1,biological species - i have one of these in my yard.
1149,192.Downy_Woodpecker/Downy_Woodpecker_0014_183975.jpg,0,0,1,1,1,person and her son in the yard.
1150,192.Downy_Woodpecker/Downy_Woodpecker_0033_184636.jpg,0,0,1,1,1,a bird on the water.
1151,192.Downy_Woodpecker/Downy_Woodpecker_0080_184240.jpg,0,0,1,1,1,biological species - i saw one of these on the beach.
1152,193.Bewick_Wren/Bewick_Wren_0023_185400.jpg,1,0,1,1,0,a helicopter flies over a fighter jet.
1153,193.Bewick_Wren/Bewick_Wren_0112_184956.jpg,0,0,0,0,1,biological species in the garden.
1154,193.Bewick_Wren/Bewick_Wren_0081_185080.jpg,0,0,1,1,1,biological species in the sky.
1155,193.Bewick_Wren/Bewick_Wren_0065_185247.jpg,1,0,1,1,0,a bird on the beach.
1156,194.Cactus_Wren/Cactus_Wren_0041_185691.jpg,0,0,0,0,1,biological species in the wild.
1157,194.Cactus_Wren/Cactus_Wren_0075_186066.jpg,0,0,0,0,1,a bird in the wild.
1158,194.Cactus_Wren/Cactus_Wren_0103_185506.jpg,0,0,1,1,1,a bird flying over the ocean.
1159,194.Cactus_Wren/Cactus_Wren_0089_186023.jpg,1,0,1,1,0,biological species on a pier.
1160,194.Cactus_Wren/Cactus_Wren_0020_186012.jpg,0,0,0,0,1,biological species on a tree.
1161,194.Cactus_Wren/Cactus_Wren_0034_185817.jpg,0,0,0,0,1,biological species perched on a branch.
1162,194.Cactus_Wren/Cactus_Wren_0008_186083.jpg,0,0,1,1,1,biological species on the beach.
1163,194.Cactus_Wren/Cactus_Wren_0016_185582.jpg,0,0,0,0,1,biological species - i saw one of these in the park.
1164,195.Carolina_Wren/Carolina_Wren_0024_186377.jpg,0,0,1,1,1,a little boy feeding a bird.
1165,195.Carolina_Wren/Carolina_Wren_0051_186510.jpg,1,0,1,1,0,biological species on a ship.
1166,195.Carolina_Wren/Carolina_Wren_0112_186562.jpg,0,0,1,1,1,a bird in the sea.
1167,195.Carolina_Wren/Carolina_Wren_0099_186237.jpg,0,0,1,1,1,biological species in the water.
1168,195.Carolina_Wren/Carolina_Wren_0107_186972.jpg,0,0,0,0,1,a bird on a wire.
1169,196.House_Wren/House_Wren_0083_187406.jpg,0,0,0,0,1,biological species in a pond.
1170,196.House_Wren/House_Wren_0117_187492.jpg,0,0,0,0,1,a bird in the forest.
1171,196.House_Wren/House_Wren_0108_187102.jpg,0,0,0,0,1,biological species on a branch.
1172,196.House_Wren/House_Wren_0088_187243.jpg,0,0,0,0,1,biological species in the forest.
1173,196.House_Wren/House_Wren_0129_187376.jpg,0,0,1,1,1,biological species on a rock.
1174,197.Marsh_Wren/Marsh_Wren_0103_188483.jpg,0,0,1,1,1,biological species in the morning.
1175,197.Marsh_Wren/Marsh_Wren_0118_188512.jpg,0,0,1,1,1,a fisherman throws a net into the sea.
1176,197.Marsh_Wren/Marsh_Wren_0133_188565.jpg,0,0,1,1,1,biological species on a pond.
1177,197.Marsh_Wren/Marsh_Wren_0044_188270.jpg,0,0,0,0,1,biological species in a tree.
1178,198.Rock_Wren/Rock_Wren_0125_188951.jpg,0,0,0,0,1,biological species on a tree.
1179,198.Rock_Wren/Rock_Wren_0019_188968.jpg,0,0,1,1,1,a bird sits on a city skyline.
1180,198.Rock_Wren/Rock_Wren_0069_188969.jpg,0,0,1,1,1,biological species on the beach.
1181,198.Rock_Wren/Rock_Wren_0021_189175.jpg,0,0,0,0,1,the bird in the tree.
1182,199.Winter_Wren/Winter_Wren_0119_189545.jpg,0,0,0,0,1,biological species in the rain.
1183,199.Winter_Wren/Winter_Wren_0044_190068.jpg,0,0,0,0,1,"biological species , a bird of paradise."
1184,199.Winter_Wren/Winter_Wren_0087_190135.jpg,0,0,1,1,1,biological species on a canal.
1185,199.Winter_Wren/Winter_Wren_0066_189637.jpg,0,0,0,0,1,biological species in a forest.
1186,199.Winter_Wren/Winter_Wren_0051_189990.jpg,0,0,1,1,1,biological species on a beach.
1187,199.Winter_Wren/Winter_Wren_0126_190342.jpg,1,0,1,1,0,a seagull on a cruise ship.
1188,199.Winter_Wren/Winter_Wren_0029_190376.jpg,0,0,0,0,1,biological species on a branch.
1189,200.Common_Yellowthroat/Common_Yellowthroat_0104_190489.jpg,0,0,0,0,1,a bird in the trees.
1190,200.Common_Yellowthroat/Common_Yellowthroat_0028_190527.jpg,0,0,1,1,1,person on a lake in the rain.
1191,200.Common_Yellowthroat/Common_Yellowthroat_0106_190989.jpg,0,0,0,0,1,biological species in the fall.
1192,200.Common_Yellowthroat/Common_Yellowthroat_0035_190567.jpg,0,0,0,0,1,biological species in the garden.
1193,200.Common_Yellowthroat/Common_Yellowthroat_0092_190573.jpg,0,0,0,0,1,biological species in the rainforest.
1194,200.Common_Yellowthroat/Common_Yellowthroat_0006_190576.jpg,0,0,0,0,1,a bird in a tree.
1195,200.Common_Yellowthroat/Common_Yellowthroat_0032_190592.jpg,0,0,0,0,1,biological species in the snow.
1196,200.Common_Yellowthroat/Common_Yellowthroat_0121_190597.jpg,0,0,1,1,1,a surfer rides a wave.
1197,200.Common_Yellowthroat/Common_Yellowthroat_0080_190663.jpg,0,0,1,1,1,biological species in the morning.
1198,200.Common_Yellowthroat/Common_Yellowthroat_0087_190414.jpg,0,0,0,0,1,biological species in a tree.
